date,region,product_id,inventory_available,inventory_capacity,stockout_hours
2026-03-06,Region B,P004,82,86,2.13
2026-03-06,Region B,P005,95,101,1.86
2026-03-06,Region B,P006,79,83,1.73
2026-03-06,Region B,P007,123,129,1.82
2026-03-06,Region B,P008,140,145,0.91
2026-03-06,Region B,P009,119,122,0.3
2026-03-06,Region B,P010,107,114,2.19
2026-03-06,Region B,P011,137,141,0.6
2026-03-06,Region B,P012,131,137,1.07
2026-03-06,Region B,P013,129,134,1.5
2026-03-06,Region B,P014,104,106,0.0
2026-03-06,Region B,P015,153,159,0.99
2026-03-06,Region B,P016,90,96,2.24
2026-03-06,Region B,P017,79,84,1.63
2026-03-06,Region B,P018,111,114,1.52
2026-03-06,Region B,P019,125,129,0.58
2026-03-06,Region B,P020,98,100,0.91
2026-03-06,Region B,P021,84,86,0.83
2026-03-06,Region B,P022,115,121,1.68
2026-03-06,Region B,P023,87,91,0.76
2026-03-06,Region B,P024,100,104,0.02
2026-03-06,Region B,P025,150,154,0.88
2026-03-06,Region B,P026,132,137,1.44
2026-03-06,Region B,P027,137,142,1.64
2026-03-06,Region B,P028,121,124,0.68
2026-03-06,Region B,P029,109,114,0.93
2026-03-06,Region B,P030,81,86,0.88
2026-03-06,Region C,P001,86,89,1.24
2026-03-06,Region C,P002,127,129,0.41
2026-03-06,Region C,P003,79,84,1.09
2026-03-06,Region C,P004,154,159,0.16
2026-03-06,Region C,P005,113,120,1.59
2026-03-06,Region C,P006,93,98,1.39
2026-03-06,Region C,P007,128,135,0.25
2026-03-06,Region C,P008,91,97,0.79
2026-03-06,Region C,P009,86,89,1.31
2026-03-06,Region C,P010,123,129,0.87
2026-03-06,Region C,P011,145,149,0.01
2026-03-06,Region C,P012,116,119,1.23
2026-03-06,Region C,P013,144,152,2.03
2026-03-06,Region C,P014,124,130,1.04
2026-03-06,Region C,P015,87,89,0.75
2026-03-06,Region C,P016,105,109,1.32
2026-03-06,Region C,P017,118,121,0.0
2026-03-06,Region C,P018,91,93,0.85
2026-03-06,Region C,P019,87,93,1.09
2026-03-06,Region C,P020,134,138,0.51
2026-03-06,Region C,P021,100,107,1.44
2026-03-06,Region C,P022,105,110,2.14
2026-03-06,Region C,P023,121,123,1.37
2026-03-06,Region C,P024,131,138,1.25
2026-03-06,Region C,P025,94,96,1.45
2026-03-06,Region C,P026,142,148,1.57
2026-03-06,Region C,P027,122,127,0.01
2026-03-06,Region C,P028,101,107,1.17
2026-03-06,Region C,P029,111,118,1.61
2026-03-06,Region C,P030,106,108,0.0
2026-03-06,Region D,P001,130,137,1.44
2026-03-06,Region D,P002,89,95,0.99
2026-03-06,Region D,P003,113,118,0.68
2026-03-06,Region D,P004,134,141,0.0
2026-03-06,Region D,P005,150,159,1.11
2026-03-06,Region D,P006,123,125,0.19
2026-03-06,Region D,P007,111,118,0.44
2026-03-06,Region D,P008,88,94,0.81
2026-03-06,Region D,P009,151,157,1.63
2026-03-06,Region D,P010,112,115,0.34
2026-03-06,Region D,P011,104,109,0.48
2026-03-06,Region D,P012,138,142,0.03
2026-03-06,Region D,P013,147,153,0.85
2026-03-06,Region D,P014,96,98,0.14
2026-03-06,Region D,P015,139,146,1.79
2026-03-06,Region D,P016,135,138,0.04
2026-03-06,Region D,P017,99,103,0.12
2026-03-06,Region D,P018,148,157,0.81
2026-03-06,Region D,P019,99,103,0.0
2026-03-06,Region D,P020,101,103,0.34
2026-03-06,Region D,P021,95,102,1.76
2026-03-06,Region D,P022,110,112,0.44
2026-03-06,Region D,P023,148,157,1.81
2026-03-06,Region D,P024,90,92,0.21
2026-03-06,Region D,P025,135,143,0.98
2026-03-06,Region D,P026,135,143,1.32
2026-03-06,Region D,P027,93,96,0.39
2026-03-06,Region D,P028,94,97,0.8
2026-03-06,Region D,P029,81,86,0.7
2026-03-06,Region D,P030,136,142,1.22
2026-03-07,Region A,P001,78,80,0.53
2026-03-07,Region A,P002,96,99,0.78
2026-03-07,Region A,P003,79,81,0.0
2026-03-07,Region A,P004,150,154,0.1
2026-03-07,Region A,P005,103,109,0.61
2026-03-07,Region A,P006,138,143,1.02
2026-03-07,Region A,P007,88,92,0.65
2026-03-07,Region A,P008,102,107,0.6
2026-03-07,Region A,P009,140,145,2.11
2026-03-07,Region A,P010,91,94,0.0
2026-03-07,Region A,P011,130,137,1.67
2026-03-07,Region A,P012,85,87,0.14
2026-03-07,Region A,P013,91,92,0.0
2026-03-07,Region A,P014,116,120,0.78
2026-03-07,Region A,P015,147,155,1.2
2026-03-07,Region A,P016,87,91,1.6
2026-03-07,Region A,P017,106,112,1.76
2026-03-07,Region A,P018,138,145,0.12
2026-03-07,Region A,P019,80,82,0.0
2026-03-07,Region A,P020,110,117,2.53
2026-03-07,Region A,P021,152,158,0.61
2026-03-07,Region A,P022,131,137,1.03
2026-03-07,Region A,P023,138,140,0.66
2026-03-07,Region A,P024,107,111,0.24
2026-03-07,Region A,P025,121,125,0.69
2026-03-07,Region A,P026,78,82,0.39
2026-03-07,Region A,P027,107,113,0.66
2026-03-07,Region A,P028,85,87,0.0
2026-03-07,Region A,P029,147,155,1.12
2026-03-07,Region A,P030,130,135,1.47
2026-03-07,Region B,P001,149,155,0.0
2026-03-07,Region B,P002,103,109,1.77
2026-03-07,Region B,P003,91,97,1.53
2026-03-07,Region B,P004,101,103,0.0
2026-03-07,Region B,P005,152,159,0.41
2026-03-07,Region B,P006,100,104,0.43
2026-03-07,Region B,P007,146,156,1.37
2026-03-07,Region B,P008,149,155,1.0
2026-03-07,Region B,P009,116,122,0.9
2026-03-07,Region B,P010,99,104,1.41
2026-03-07,Region B,P011,148,154,1.48
2026-03-07,Region B,P012,84,89,1.29
2026-03-07,Region B,P013,112,119,0.76
2026-03-07,Region B,P014,80,85,1.36
2026-03-07,Region B,P015,129,136,0.48
2026-03-07,Region B,P016,140,143,1.3
2026-03-07,Region B,P017,100,107,1.66
2026-03-07,Region B,P018,103,106,0.5
2026-03-07,Region B,P019,119,126,1.12
2026-03-07,Region B,P020,143,148,0.89
2026-03-07,Region B,P021,83,87,1.1
2026-03-07,Region B,P022,87,89,0.95
2026-03-07,Region B,P023,110,117,1.61
2026-03-07,Region B,P024,104,106,0.35
2026-03-07,Region B,P025,91,94,0.62
2026-03-07,Region B,P026,111,113,0.0
2026-03-07,Region B,P027,129,133,0.91
2026-03-07,Region B,P028,102,104,0.43
2026-03-07,Region B,P029,120,125,1.71
2026-03-07,Region B,P030,117,125,1.42
2026-03-07,Region C,P001,113,119,0.59
2026-03-07,Region C,P002,122,125,0.72
2026-03-07,Region C,P003,134,137,0.57
2026-03-07,Region C,P004,146,152,0.4
2026-03-07,Region C,P005,116,119,1.27
2026-03-07,Region C,P006,92,97,0.93
2026-03-07,Region C,P007,103,107,0.95
2026-03-07,Region C,P008,112,116,0.59
2026-03-07,Region C,P009,101,104,0.8
2026-03-07,Region C,P010,155,159,0.3
2026-03-07,Region C,P011,83,87,1.72
2026-03-07,Region C,P012,107,109,0.51
2026-03-07,Region C,P013,142,149,0.97
2026-03-07,Region C,P014,79,81,1.61
2026-03-07,Region C,P015,89,91,1.19
2026-03-07,Region C,P016,126,134,0.53
2026-03-07,Region C,P017,152,156,0.5
2026-03-07,Region C,P018,111,118,2.14
2026-03-07,Region C,P019,90,95,0.0
2026-03-07,Region C,P020,95,97,0.21
2026-03-07,Region C,P021,132,137,0.23
2026-03-07,Region C,P022,108,113,1.32
2026-03-07,Region C,P023,146,153,0.19
2026-03-07,Region C,P024,153,158,0.43
2026-03-07,Region C,P025,109,114,1.18
2026-03-07,Region C,P026,80,84,1.68
2026-03-07,Region C,P027,78,83,1.84
2026-03-07,Region C,P028,129,136,1.04
2026-03-07,Region C,P029,119,125,0.73
2026-03-07,Region C,P030,144,151,1.04
2026-03-07,Region D,P001,125,130,0.11
2026-03-07,Region D,P002,94,97,0.71
2026-03-07,Region D,P003,113,119,1.62
2026-03-07,Region D,P004,141,145,0.72
2026-03-07,Region D,P005,121,128,1.0
2026-03-07,Region D,P006,112,115,1.1
2026-03-07,Region D,P007,137,142,0.83
2026-03-07,Region D,P008,108,115,0.28
2026-03-07,Region D,P009,136,144,1.35
2026-03-07,Region D,P010,130,132,0.0
2026-03-07,Region D,P011,96,99,0.24
2026-03-07,Region D,P012,141,146,0.81
2026-03-07,Region D,P013,107,113,0.96
2026-03-07,Region D,P014,77,81,0.64
2026-03-07,Region D,P015,98,101,0.0
2026-03-07,Region D,P016,115,122,0.35
2026-03-07,Region D,P017,138,146,0.48
2026-03-07,Region D,P018,114,121,0.42
2026-03-07,Region D,P019,84,86,0.0
2026-03-07,Region D,P020,85,90,0.89
2026-03-07,Region D,P021,130,136,0.69
2026-03-07,Region D,P022,147,157,1.34
2026-03-07,Region D,P023,153,159,0.76
2026-03-07,Region D,P024,94,97,0.74
2026-03-07,Region D,P025,98,104,0.25
2026-03-07,Region D,P026,119,125,0.78
2026-03-07,Region D,P027,139,145,0.95
2026-03-07,Region D,P028,124,129,0.5
2026-03-07,Region D,P029,108,111,0.06
2026-03-07,Region D,P030,84,89,1.14
2026-03-08,Region A,P001,152,156,0.0
2026-03-08,Region A,P002,95,100,0.89
2026-03-08,Region A,P003,122,130,1.94
2026-03-08,Region A,P004,100,105,1.07
2026-03-08,Region A,P005,92,95,0.1
2026-03-08,Region A,P006,102,107,0.54
2026-03-08,Region A,P007,110,113,0.25
2026-03-08,Region A,P008,107,113,0.3
2026-03-08,Region A,P009,112,116,1.61
2026-03-08,Region A,P010,129,132,0.0
2026-03-08,Region A,P011,91,94,0.25
2026-03-08,Region A,P012,136,145,1.63
2026-03-08,Region A,P013,104,110,0.66
2026-03-08,Region A,P014,79,81,0.2
2026-03-08,Region A,P015,138,142,0.71
2026-03-08,Region A,P016,86,91,0.99
2026-03-08,Region A,P017,118,121,0.39
2026-03-08,Region A,P018,80,84,0.72
2026-03-08,Region A,P019,112,118,0.46
2026-03-08,Region A,P020,152,159,1.18
2026-03-08,Region A,P021,140,146,1.77
2026-03-08,Region A,P022,138,146,1.09
2026-03-08,Region A,P023,148,158,0.68
2026-03-08,Region A,P024,84,90,0.99
2026-03-08,Region A,P025,136,139,0.76
2026-03-08,Region A,P026,145,149,1.35
2026-03-08,Region A,P027,135,140,0.44
2026-03-08,Region A,P028,151,153,0.08
2026-03-08,Region A,P029,105,110,0.46
2026-03-08,Region A,P030,78,81,1.23
2026-03-08,Region B,P001,142,147,1.67
2026-03-08,Region B,P002,107,113,0.65
2026-03-08,Region B,P003,109,113,1.08
2026-03-08,Region B,P004,141,145,0.66
2026-03-08,Region B,P005,105,109,1.25
2026-03-08,Region B,P006,143,148,0.43
2026-03-08,Region B,P007,104,111,1.98
2026-03-08,Region B,P008,94,96,0.13
2026-03-08,Region B,P009,131,134,0.14
2026-03-08,Region B,P010,84,88,1.5
2026-03-08,Region B,P011,94,96,0.69
2026-03-08,Region B,P012,77,81,1.07
2026-03-08,Region B,P013,146,150,0.2
2026-03-08,Region B,P014,90,96,1.75
2026-03-08,Region B,P015,102,106,0.24
2026-03-08,Region B,P016,89,93,0.16
2026-03-08,Region B,P017,119,121,0.43
2026-03-08,Region B,P018,140,147,1.89
2026-03-08,Region B,P019,96,100,1.41
2026-03-08,Region B,P020,100,103,1.59
2026-03-08,Region B,P021,135,143,0.99
2026-03-08,Region B,P022,105,110,1.05
2026-03-08,Region B,P023,123,125,0.0
2026-03-08,Region B,P024,86,92,2.02
2026-03-08,Region B,P025,92,97,0.56
2026-03-08,Region B,P026,110,113,1.08
2026-03-08,Region B,P027,155,159,0.23
2026-03-08,Region B,P028,140,147,1.23
2026-03-08,Region B,P029,147,156,1.26
2026-03-08,Region B,P030,90,96,1.52
2026-03-08,Region C,P001,149,152,0.57
2026-03-08,Region C,P002,112,115,1.2
2026-03-08,Region C,P003,109,116,1.74
2026-03-08,Region C,P004,143,148,0.77
2026-03-08,Region C,P005,139,145,0.95
2026-03-08,Region C,P006,100,102,0.8
2026-03-08,Region C,P007,76,81,1.79
2026-03-08,Region C,P008,142,149,1.43
2026-03-08,Region C,P009,79,82,0.51
2026-03-08,Region C,P010,133,137,0.57
2026-03-08,Region C,P011,137,143,0.04
2026-03-08,Region C,P012,102,106,0.32
2026-03-08,Region C,P013,85,89,0.94
2026-03-08,Region C,P014,121,129,1.6
2026-03-08,Region C,P015,140,149,1.02
2026-03-08,Region C,P016,151,159,0.83
2026-03-08,Region C,P017,130,137,1.03
2026-03-08,Region C,P018,90,93,0.55
2026-03-08,Region C,P019,116,121,0.99
2026-03-08,Region C,P020,118,122,0.42
2026-03-08,Region C,P021,85,90,1.48
2026-03-08,Region C,P022,98,103,0.93
2026-03-08,Region C,P023,96,102,1.17
2026-03-08,Region C,P024,115,118,0.57
2026-03-08,Region C,P025,118,121,0.04
2026-03-08,Region C,P026,100,103,0.85
2026-03-08,Region C,P027,143,145,0.36
2026-03-08,Region C,P028,152,159,0.42
2026-03-08,Region C,P029,152,157,0.21
2026-03-08,Region C,P030,116,124,1.34
2026-03-08,Region D,P001,95,98,0.85
2026-03-08,Region D,P002,86,92,1.59
2026-03-08,Region D,P003,122,128,0.91
2026-03-08,Region D,P004,134,143,0.7
2026-03-08,Region D,P005,142,150,0.6
2026-03-08,Region D,P006,131,137,1.92
2026-03-08,Region D,P007,142,144,0.53
2026-03-08,Region D,P008,105,111,0.91
2026-03-08,Region D,P009,138,147,0.71
2026-03-08,Region D,P010,110,115,0.39
2026-03-08,Region D,P011,119,122,0.24
2026-03-08,Region D,P012,77,82,1.03
2026-03-08,Region D,P013,123,130,1.25
2026-03-08,Region D,P014,106,112,1.52
2026-03-08,Region D,P015,103,109,0.42
2026-03-08,Region D,P016,87,91,1.01
2026-03-08,Region D,P017,112,116,0.82
2026-03-08,Region D,P018,84,90,0.4
2026-03-08,Region D,P019,80,85,1.42
2026-03-08,Region D,P020,144,151,0.88
2026-03-08,Region D,P021,136,145,1.57
2026-03-08,Region D,P022,104,110,1.09
2026-03-08,Region D,P023,120,126,0.72
2026-03-08,Region D,P024,110,112,0.0
2026-03-08,Region D,P025,146,155,1.46
2026-03-08,Region D,P026,77,82,1.28
2026-03-08,Region D,P027,94,96,0.0
2026-03-08,Region D,P028,135,144,2.07
2026-03-08,Region D,P029,85,87,0.49
2026-03-08,Region D,P030,117,122,1.86
2026-03-09,Region A,P001,105,110,0.85
2026-03-09,Region A,P002,113,118,1.05
2026-03-09,Region A,P003,122,129,0.66
2026-03-09,Region A,P004,89,94,1.01
2026-03-09,Region A,P005,96,99,0.56
2026-03-09,Region A,P006,79,83,0.32
2026-03-09,Region A,P007,139,142,0.32
2026-03-09,Region A,P008,116,119,0.9
2026-03-09,Region A,P009,77,81,1.61
2026-03-09,Region A,P010,90,92,0.08
2026-03-09,Region A,P011,141,143,0.0
2026-03-09,Region A,P012,139,147,1.97
2026-03-09,Region A,P013,103,109,1.62
2026-03-09,Region A,P014,151,158,1.01
2026-03-09,Region A,P015,87,91,0.58
2026-03-09,Region A,P016,89,92,0.09
2026-03-09,Region A,P017,125,133,0.95
2026-03-09,Region A,P018,141,146,0.03
2026-03-09,Region A,P019,138,145,0.7
2026-03-09,Region A,P020,89,94,0.91
2026-03-09,Region A,P021,119,123,0.9
2026-03-09,Region A,P022,117,124,0.52
2026-03-09,Region A,P023,148,155,0.9
2026-03-09,Region A,P024,135,137,0.0
2026-03-09,Region A,P025,104,107,0.68
2026-03-09,Region A,P026,142,146,0.0
2026-03-09,Region A,P027,92,98,1.17
2026-03-09,Region A,P028,139,145,1.6
2026-03-09,Region A,P029,145,149,0.02
2026-03-09,Region A,P030,116,122,0.67
2026-03-09,Region B,P001,126,130,1.35
2026-03-09,Region B,P002,119,122,0.51
2026-03-09,Region B,P003,142,145,0.4
2026-03-09,Region B,P004,83,86,0.98
2026-03-09,Region B,P005,111,113,0.39
2026-03-09,Region B,P006,149,152,0.66
2026-03-09,Region B,P007,107,109,0.0
2026-03-09,Region B,P008,142,147,1.28
2026-03-09,Region B,P009,147,151,1.5
2026-03-09,Region B,P010,130,136,0.79
2026-03-09,Region B,P011,135,138,0.47
2026-03-09,Region B,P012,91,97,1.83
2026-03-09,Region B,P013,103,106,0.54
2026-03-09,Region B,P014,120,122,0.14
2026-03-09,Region B,P015,138,142,0.87
2026-03-09,Region B,P016,94,99,0.43
2026-03-09,Region B,P017,118,124,0.54
2026-03-09,Region B,P018,96,99,0.93
2026-03-09,Region B,P019,141,147,0.59
2026-03-09,Region B,P020,89,91,0.0
2026-03-09,Region B,P021,95,99,0.54
2026-03-09,Region B,P022,103,106,0.0
2026-03-09,Region B,P023,87,90,0.11
2026-03-09,Region B,P024,147,154,1.07
2026-03-09,Region B,P025,130,134,0.45
2026-03-09,Region B,P026,95,99,1.2
2026-03-09,Region B,P027,88,92,0.97
2026-03-09,Region B,P028,154,157,1.06
2026-03-09,Region B,P029,107,112,0.9
2026-03-09,Region B,P030,110,118,1.5
2026-03-09,Region C,P001,145,151,0.9
2026-03-09,Region C,P002,137,141,0.48
2026-03-09,Region C,P003,119,125,1.03
2026-03-09,Region C,P004,121,128,0.47
2026-03-09,Region C,P005,89,92,0.92
2026-03-09,Region C,P006,116,122,0.9
2026-03-09,Region C,P007,156,159,1.02
2026-03-09,Region C,P008,95,101,1.33
2026-03-09,Region C,P009,91,94,0.73
2026-03-09,Region C,P010,131,135,0.8
2026-03-09,Region C,P011,132,135,1.15
2026-03-09,Region C,P012,134,142,1.59
2026-03-09,Region C,P013,91,96,0.57
2026-03-09,Region C,P014,131,135,0.52
2026-03-09,Region C,P015,144,150,1.44
2026-03-09,Region C,P016,152,157,0.08
2026-03-09,Region C,P017,82,84,0.72
2026-03-09,Region C,P018,110,113,0.67
2026-03-09,Region C,P019,105,108,0.59
2026-03-09,Region C,P020,107,113,0.92
2026-03-09,Region C,P021,120,126,0.32
2026-03-09,Region C,P022,88,92,1.63
2026-03-09,Region C,P023,96,100,1.19
2026-03-09,Region C,P024,135,144,1.14
2026-03-09,Region C,P025,129,138,1.62
2026-03-09,Region C,P026,96,102,0.88
2026-03-09,Region C,P027,130,133,0.78
2026-03-09,Region C,P028,92,95,0.2
2026-03-09,Region C,P029,132,141,1.87
2026-03-09,Region C,P030,99,101,0.0
2026-03-09,Region D,P001,149,155,1.05
2026-03-09,Region D,P002,89,91,0.0
2026-03-09,Region D,P003,138,144,1.38
2026-03-09,Region D,P004,84,86,0.27
2026-03-09,Region D,P005,91,95,0.73
2026-03-09,Region D,P006,151,156,0.95
2026-03-09,Region D,P007,138,145,0.65
2026-03-09,Region D,P008,114,117,0.69
2026-03-09,Region D,P009,94,98,1.39
2026-03-09,Region D,P010,96,102,1.54
2026-03-09,Region D,P011,101,107,1.89
2026-03-09,Region D,P012,133,137,0.83
2026-03-09,Region D,P013,86,88,0.0
2026-03-09,Region D,P014,90,92,0.33
2026-03-09,Region D,P015,137,145,0.81
2026-03-09,Region D,P016,116,122,1.59
2026-03-09,Region D,P017,79,83,1.62
2026-03-09,Region D,P018,130,136,1.79
2026-03-09,Region D,P019,83,87,1.29
2026-03-09,Region D,P020,81,83,0.34
2026-03-09,Region D,P021,78,80,0.73
2026-03-09,Region D,P022,152,157,0.0
2026-03-09,Region D,P023,147,151,0.0
2026-03-09,Region D,P024,126,133,1.35
2026-03-09,Region D,P025,136,142,0.84
2026-03-09,Region D,P026,96,102,2.14
2026-03-09,Region D,P027,118,125,1.34
2026-03-09,Region D,P028,106,110,0.42
2026-03-09,Region D,P029,139,147,1.43
2026-03-09,Region D,P030,99,102,0.32
2026-03-10,Region A,P001,80,84,0.58
2026-03-10,Region A,P002,88,90,0.71
2026-03-10,Region A,P003,83,87,1.04
2026-03-10,Region A,P004,106,113,1.34
2026-03-10,Region A,P005,111,114,1.07
2026-03-10,Region A,P006,148,151,0.39
2026-03-10,Region A,P007,117,120,1.52
2026-03-10,Region A,P008,129,137,1.63
2026-03-10,Region A,P009,143,151,2.03
2026-03-10,Region A,P010,123,130,0.88
2026-03-10,Region A,P011,129,134,1.77
2026-03-10,Region A,P012,94,98,1.56
2026-03-10,Region A,P013,98,103,0.39
2026-03-10,Region A,P014,126,129,0.7
2026-03-10,Region A,P015,93,98,1.44
2026-03-10,Region A,P016,89,93,0.0
2026-03-10,Region A,P017,87,92,1.88
2026-03-10,Region A,P018,107,112,1.18
2026-03-10,Region A,P019,126,129,0.0
2026-03-10,Region A,P020,128,136,1.18
2026-03-10,Region A,P021,90,94,0.68
2026-03-10,Region A,P022,140,146,0.81
2026-03-10,Region A,P023,138,146,2.26
2026-03-10,Region A,P024,133,140,1.42
2026-03-10,Region A,P025,124,132,1.72
2026-03-10,Region A,P026,111,116,1.21
2026-03-10,Region A,P027,113,118,1.43
2026-03-10,Region A,P028,85,89,1.33
2026-03-10,Region A,P029,122,128,1.4
2026-03-10,Region A,P030,146,148,0.0
2026-03-10,Region B,P001,139,148,0.84
2026-03-10,Region B,P002,89,94,1.28
2026-03-10,Region B,P003,97,101,0.0
2026-03-10,Region B,P004,134,140,0.41
2026-03-10,Region B,P005,100,104,1.35
2026-03-10,Region B,P006,76,80,1.33
2026-03-10,Region B,P007,130,137,1.51
2026-03-10,Region B,P008,121,129,0.79
2026-03-10,Region B,P009,139,146,0.78
2026-03-10,Region B,P010,145,155,0.65
2026-03-10,Region B,P011,148,151,0.0
2026-03-10,Region B,P012,106,110,1.16
2026-03-10,Region B,P013,141,143,0.39
2026-03-10,Region B,P014,89,94,0.92
2026-03-10,Region B,P015,94,96,0.07
2026-03-10,Region B,P016,129,132,0.87
2026-03-10,Region B,P017,123,131,1.43
2026-03-10,Region B,P018,100,106,1.58
2026-03-10,Region B,P019,81,84,0.72
2026-03-10,Region B,P020,124,128,0.73
2026-03-10,Region B,P021,136,138,1.04
2026-03-10,Region B,P022,134,143,1.73
2026-03-10,Region B,P023,105,110,0.0
2026-03-10,Region B,P024,115,123,2.62
2026-03-10,Region B,P025,100,103,0.59
2026-03-10,Region B,P026,119,122,0.78
2026-03-10,Region B,P027,152,159,0.65
2026-03-10,Region B,P028,141,149,1.56
2026-03-10,Region B,P029,87,91,0.4
2026-03-10,Region B,P030,128,134,0.7
2026-03-10,Region C,P001,117,125,1.78
2026-03-10,Region C,P002,108,115,1.67
2026-03-10,Region C,P003,119,124,0.7
2026-03-10,Region C,P004,117,124,0.68
2026-03-10,Region C,P005,87,91,0.34
2026-03-10,Region C,P006,104,107,0.67
2026-03-10,Region C,P007,100,104,0.85
2026-03-10,Region C,P008,110,112,0.14
2026-03-10,Region C,P009,127,135,1.59
2026-03-10,Region C,P010,87,92,1.15
2026-03-10,Region C,P011,89,92,0.7
2026-03-10,Region C,P012,110,117,0.59
2026-03-10,Region C,P013,97,99,0.0
2026-03-10,Region C,P014,142,150,1.2
2026-03-10,Region C,P015,150,152,0.0
2026-03-10,Region C,P016,149,157,0.98
2026-03-10,Region C,P017,112,118,0.55
2026-03-10,Region C,P018,142,150,1.22
2026-03-10,Region C,P019,77,80,0.66
2026-03-10,Region C,P020,150,159,0.85
2026-03-10,Region C,P021,119,126,1.16
2026-03-10,Region C,P022,140,142,0.0
2026-03-10,Region C,P023,154,156,0.0
2026-03-10,Region C,P024,126,128,1.08
2026-03-10,Region C,P025,88,93,1.21
2026-03-10,Region C,P026,156,158,0.3
2026-03-10,Region C,P027,150,155,1.0
2026-03-10,Region C,P028,150,154,0.67
2026-03-10,Region C,P029,88,94,2.29
2026-03-10,Region C,P030,77,81,0.54
2026-03-10,Region D,P001,144,149,0.2
2026-03-10,Region D,P002,109,111,0.25
2026-03-10,Region D,P003,80,82,0.0
2026-03-10,Region D,P004,143,149,0.99
2026-03-10,Region D,P005,100,104,0.64
2026-03-10,Region D,P006,91,93,0.0
2026-03-10,Region D,P007,95,97,0.92
2026-03-10,Region D,P008,116,120,0.27
2026-03-10,Region D,P009,133,136,0.4
2026-03-10,Region D,P010,145,149,0.43
2026-03-10,Region D,P011,141,144,0.37
2026-03-10,Region D,P012,103,107,1.02
2026-03-10,Region D,P013,96,98,0.02
2026-03-10,Region D,P014,103,107,0.41
2026-03-10,Region D,P015,89,91,0.28
2026-03-10,Region D,P016,125,133,1.68
2026-03-10,Region D,P017,146,154,1.31
2026-03-10,Region D,P018,147,152,0.84
2026-03-10,Region D,P019,147,156,0.91
2026-03-10,Region D,P020,128,131,0.0
2026-03-10,Region D,P021,115,119,0.37
2026-03-10,Region D,P022,132,136,0.0
2026-03-10,Region D,P023,90,92,0.88
2026-03-10,Region D,P024,102,104,0.12
2026-03-10,Region D,P025,138,141,0.91
2026-03-10,Region D,P026,91,94,0.0
2026-03-10,Region D,P027,94,100,1.75
2026-03-10,Region D,P028,107,109,0.12
2026-03-10,Region D,P029,119,127,2.12
2026-03-10,Region D,P030,147,155,1.08
2026-03-11,Region A,P001,135,139,0.66
2026-03-11,Region A,P002,76,80,0.21
2026-03-11,Region A,P003,111,115,0.74
2026-03-11,Region A,P004,132,137,0.07
2026-03-11,Region A,P005,90,92,1.21
2026-03-11,Region A,P006,138,144,0.96
