date,region,channel,customer_id,product_id,product_category,customer_segment,orders,units,revenue,price,discount
2026-03-01,Region B,Store,C01495,P030,Value,Regular,1,1,60.3,60.3,0.06
2026-03-01,Region B,Store,C01499,P019,Standard,Regular,1,3,456.28,152.09,0.0655
2026-03-01,Region B,Online,C01499,P019,Standard,Regular,1,1,154.05,154.05,0.0535
2026-03-01,Region B,Online,C01509,P024,Value,Regular,1,1,69.67,69.67,0.0668
2026-03-01,Region B,Online,C01509,P021,Standard,Regular,1,2,288.38,144.19,0.0746
2026-03-01,Region B,Online,C01509,P019,Standard,Regular,1,1,147.97,147.97,0.0909
2026-03-01,Region B,Store,C01540,P011,Standard,Premium,1,1,110.04,110.04,0.0602
2026-03-01,Region B,Online,C01541,P023,Value,Premium,1,1,73.79,73.79,0.0603
2026-03-01,Region B,Online,C01547,P015,Standard,Premium,1,1,116.37,116.37,0.0641
2026-03-01,Region B,Store,C01547,P020,Standard,Premium,1,1,129.27,129.27,0.0971
2026-03-01,Region B,Online,C01547,P017,Standard,Premium,1,1,125.08,125.08,0.0766
2026-03-01,Region B,Store,C01552,P006,Premium,Regular,1,1,324.49,324.49,0.0618
2026-03-01,Region B,Online,C01556,P010,Premium,Budget,1,3,717.18,239.06,0.0682
2026-03-01,Region B,Store,C01574,P008,Premium,Regular,1,1,282.63,282.63,0.0988
2026-03-01,Region B,Store,C01583,P021,Standard,Budget,1,1,141.73,141.73,0.0904
2026-03-01,Region B,Online,C01590,P013,Standard,Regular,1,2,273.14,136.57,0.0541
2026-03-01,Region B,Store,C01600,P014,Standard,Budget,1,1,151.93,151.93,0.0638
2026-03-01,Region B,Store,C01600,P022,Standard,Budget,1,1,104.37,104.37,0.096
2026-03-01,Region B,Online,C01600,P003,Premium,Budget,1,1,307.28,307.28,0.0573
2026-03-01,Region B,Store,C01605,P019,Standard,Regular,1,1,150.09,150.09,0.0778
2026-03-01,Region B,Online,C01606,P011,Standard,Regular,1,1,108.78,108.78,0.0709
2026-03-01,Region B,Store,C01608,P009,Premium,Premium,1,1,191.05,191.05,0.0532
2026-03-01,Region B,Online,C01614,P026,Value,Regular,1,1,36.48,36.48,0.0819
2026-03-01,Region B,Store,C01633,P010,Premium,Regular,1,1,234.45,234.45,0.0862
2026-03-01,Region B,Store,C01647,P019,Standard,Regular,1,1,148.73,148.73,0.0862
2026-03-01,Region B,Online,C01647,P009,Premium,Regular,1,1,186.67,186.67,0.0749
2026-03-01,Region B,Online,C01657,P026,Value,Regular,1,2,74.44,37.22,0.0632
2026-03-01,Region B,Store,C01657,P021,Standard,Regular,1,2,280.52,140.26,0.0998
2026-03-01,Region B,Store,C01663,P011,Standard,Regular,1,1,107.87,107.87,0.0787
2026-03-01,Region B,Store,C01663,P016,Standard,Regular,1,2,195.11,97.56,0.0503
2026-03-01,Region B,Online,C01664,P012,Standard,Premium,1,1,162.44,162.44,0.0593
2026-03-01,Region B,Store,C01671,P026,Value,Regular,1,1,37.13,37.13,0.0654
2026-03-01,Region B,Store,C01679,P007,Premium,Premium,1,1,280.83,280.83,0.0923
2026-03-01,Region B,Store,C01692,P015,Standard,Premium,1,1,117.0,117.0,0.059
2026-03-01,Region B,Store,C01702,P006,Premium,Premium,1,1,318.12,318.12,0.0802
2026-03-01,Region B,Online,C01702,P020,Standard,Premium,1,2,268.52,134.26,0.0622
2026-03-01,Region B,Online,C01710,P021,Standard,Regular,1,1,143.78,143.78,0.0772
2026-03-01,Region B,Store,C01711,P012,Standard,Budget,1,1,162.11,162.11,0.0612
2026-03-01,Region B,Store,C01711,P015,Standard,Budget,1,1,115.79,115.79,0.0688
2026-03-01,Region B,Online,C01711,P016,Standard,Budget,1,1,97.4,97.4,0.0518
2026-03-01,Region B,Store,C01713,P009,Premium,Budget,1,1,187.62,187.62,0.0702
2026-03-01,Region B,Store,C01719,P018,Standard,Regular,1,1,79.34,79.34,0.0815
2026-03-01,Region B,Store,C01721,P018,Standard,Budget,1,2,156.48,78.24,0.0942
2026-03-01,Region B,Store,C01725,P012,Standard,Premium,1,1,162.11,162.11,0.0612
2026-03-01,Region B,Online,C01725,P028,Value,Premium,1,1,30.57,30.57,0.0504
2026-03-01,Region B,Online,C01737,P022,Standard,Regular,1,1,108.76,108.76,0.0579
2026-03-01,Region B,Online,C01744,P015,Standard,Budget,1,2,236.24,118.12,0.05
2026-03-01,Region B,Online,C01746,P022,Standard,Regular,1,2,209.79,104.9,0.0914
2026-03-01,Region B,Store,C01746,P020,Standard,Regular,1,1,134.31,134.31,0.0619
2026-03-01,Region B,Store,C01752,P001,Premium,Regular,1,2,575.04,287.52,0.0772
2026-03-01,Region B,Online,C01752,P028,Value,Regular,1,2,58.93,29.47,0.0846
2026-03-01,Region B,Store,C01753,P022,Standard,Premium,1,1,105.13,105.13,0.0894
2026-03-01,Region B,Online,C01753,P010,Premium,Premium,1,2,471.22,235.61,0.0817
2026-03-01,Region B,Store,C01758,P017,Standard,Budget,1,1,128.41,128.41,0.052
2026-03-01,Region B,Store,C01760,P022,Standard,Regular,1,1,106.79,106.79,0.075
2026-03-01,Region B,Store,C01760,P015,Standard,Regular,1,1,116.43,116.43,0.0636
2026-03-01,Region B,Store,C01766,P019,Standard,Regular,1,1,150.16,150.16,0.0774
2026-03-01,Region B,Online,C01772,P011,Standard,Regular,1,3,331.16,110.39,0.0572
2026-03-01,Region B,Online,C01773,P009,Premium,Regular,1,1,186.31,186.31,0.0767
2026-03-01,Region B,Store,C01777,P008,Premium,Budget,1,3,893.28,297.76,0.0506
2026-03-01,Region B,Store,C01777,P022,Standard,Budget,1,2,208.28,104.14,0.0979
2026-03-01,Region B,Online,C01793,P007,Premium,Premium,1,1,278.77,278.77,0.099
2026-03-01,Region B,Store,C01796,P026,Value,Regular,1,1,37.54,37.54,0.0552
2026-03-01,Region B,Store,C01799,P011,Standard,Premium,1,1,109.97,109.97,0.0607
2026-03-01,Region B,Store,C01806,P018,Standard,Regular,1,1,82.0,82.0,0.0507
2026-03-01,Region B,Online,C01806,P019,Standard,Regular,1,1,150.79,150.79,0.0736
2026-03-01,Region B,Online,C01806,P029,Value,Regular,1,1,34.49,34.49,0.0853
2026-03-01,Region B,Online,C01806,P012,Standard,Regular,1,1,156.8,156.8,0.092
2026-03-01,Region B,Online,C01813,P026,Value,Regular,1,1,37.31,37.31,0.061
2026-03-01,Region B,Store,C01813,P026,Value,Regular,1,1,36.15,36.15,0.09
2026-03-01,Region B,Online,C01820,P009,Premium,Regular,1,1,186.68,186.68,0.0748
2026-03-01,Region B,Online,C01820,P001,Premium,Regular,1,1,282.46,282.46,0.0934
2026-03-01,Region B,Store,C01820,P024,Value,Regular,1,1,70.41,70.41,0.057
2026-03-01,Region B,Online,C01820,P030,Value,Regular,1,1,58.36,58.36,0.0903
2026-03-01,Region B,Online,C01829,P017,Standard,Budget,1,1,126.57,126.57,0.0656
2026-03-01,Region B,Online,C01829,P008,Premium,Budget,1,1,295.38,295.38,0.0582
2026-03-01,Region B,Store,C01831,P007,Premium,Regular,1,2,572.88,286.44,0.0742
2026-03-01,Region B,Store,C01836,P026,Value,Regular,1,1,37.47,37.47,0.0569
2026-03-01,Region B,Store,C01837,P011,Standard,Regular,1,1,107.27,107.27,0.0838
2026-03-01,Region B,Online,C01838,P020,Standard,Regular,1,2,265.04,132.52,0.0744
2026-03-01,Region B,Store,C01840,P019,Standard,Regular,1,2,307.49,153.75,0.0554
2026-03-01,Region B,Online,C01850,P016,Standard,Premium,1,1,94.45,94.45,0.0805
2026-03-01,Region B,Online,C01851,P016,Standard,Regular,1,1,95.8,95.8,0.0674
2026-03-01,Region B,Store,C01853,P013,Standard,Premium,1,1,130.52,130.52,0.096
2026-03-01,Region B,Store,C01866,P015,Standard,Budget,1,1,113.75,113.75,0.0852
2026-03-01,Region B,Store,C01867,P022,Standard,Regular,1,1,105.53,105.53,0.0859
2026-03-01,Region B,Online,C01871,P017,Standard,Regular,1,1,125.11,125.11,0.0764
2026-03-01,Region B,Online,C01880,P021,Standard,Regular,1,1,141.9,141.9,0.0893
2026-03-01,Region B,Online,C01881,P015,Standard,Regular,1,2,232.43,116.22,0.0653
2026-03-01,Region B,Online,C01881,P022,Standard,Regular,1,3,314.54,104.85,0.0918
2026-03-01,Region B,Online,C01881,P021,Standard,Regular,1,1,145.68,145.68,0.065
2026-03-01,Region B,Store,C01881,P016,Standard,Regular,1,1,96.44,96.44,0.0612
2026-03-01,Region B,Store,C01885,P009,Premium,Regular,1,1,181.77,181.77,0.0992
2026-03-01,Region B,Store,C01898,P022,Standard,Regular,1,1,108.26,108.26,0.0622
2026-03-01,Region B,Online,C01898,P014,Standard,Regular,1,1,147.11,147.11,0.0935
2026-03-01,Region B,Store,C01899,P010,Premium,Regular,1,3,709.19,236.4,0.0786
2026-03-01,Region B,Online,C01910,P007,Premium,Budget,1,2,576.37,288.18,0.0685
2026-03-01,Region B,Store,C01913,P024,Value,Regular,1,1,67.46,67.46,0.0965
2026-03-01,Region B,Store,C01916,P013,Standard,Budget,1,1,133.09,133.09,0.0782
2026-03-01,Region B,Online,C01916,P017,Standard,Budget,1,1,124.89,124.89,0.078
2026-03-01,Region B,Online,C01924,P021,Standard,Premium,1,1,141.85,141.85,0.0896
2026-03-01,Region B,Online,C01927,P019,Standard,Regular,1,1,148.31,148.31,0.0888
2026-03-01,Region B,Store,C01929,P024,Value,Premium,1,1,68.08,68.08,0.0882
2026-03-01,Region B,Store,C01929,P014,Standard,Premium,1,1,152.6,152.6,0.0597
2026-03-01,Region B,Store,C01934,P026,Value,Regular,1,1,37.44,37.44,0.0576
2026-03-01,Region B,Store,C01934,P014,Standard,Regular,1,1,147.82,147.82,0.0891
2026-03-01,Region B,Online,C01937,P022,Standard,Regular,1,3,323.67,107.89,0.0655
2026-03-01,Region B,Online,C01938,P021,Standard,Regular,1,1,146.56,146.56,0.0594
2026-03-01,Region B,Online,C01941,P015,Standard,Budget,1,1,118.1,118.1,0.0502
2026-03-01,Region B,Store,C01954,P009,Premium,Budget,1,2,373.78,186.89,0.0738
2026-03-01,Region B,Online,C01964,P027,Value,Budget,1,1,49.65,49.65,0.0692
2026-03-01,Region B,Store,C01971,P001,Premium,Regular,1,1,280.82,280.82,0.0987
2026-03-01,Region B,Store,C01976,P014,Standard,Regular,1,1,146.46,146.46,0.0975
2026-03-01,Region B,Store,C01976,P023,Value,Regular,1,1,71.87,71.87,0.0848
2026-03-01,Region B,Store,C01978,P013,Standard,Regular,1,1,131.57,131.57,0.0888
2026-03-01,Region B,Online,C01979,P030,Value,Regular,1,1,58.43,58.43,0.0891
2026-03-01,Region B,Store,C01982,P020,Standard,Regular,1,1,135.87,135.87,0.051
2026-03-01,Region B,Online,C01982,P017,Standard,Regular,1,1,124.27,124.27,0.0826
2026-03-01,Region B,Store,C01982,P018,Standard,Regular,1,1,81.78,81.78,0.0533
2026-03-01,Region C,Online,C02002,P002,Premium,Regular,1,1,231.15,231.15,0.0921
2026-03-01,Region C,Online,C02002,P029,Value,Regular,1,1,35.46,35.46,0.0596
2026-03-01,Region C,Store,C02016,P021,Standard,Budget,1,1,144.66,144.66,0.0716
2026-03-01,Region C,Store,C02018,P030,Value,Regular,1,1,58.97,58.97,0.0808
2026-03-01,Region C,Store,C02022,P011,Standard,Regular,1,2,218.08,109.04,0.0687
2026-03-01,Region C,Store,C02022,P028,Value,Regular,1,1,30.25,30.25,0.0602
2026-03-01,Region C,Store,C02022,P008,Premium,Regular,1,1,292.02,292.02,0.0689
2026-03-01,Region C,Online,C02022,P028,Value,Regular,1,1,29.33,29.33,0.0889
2026-03-01,Region C,Online,C02028,P020,Standard,Budget,1,1,131.47,131.47,0.0817
2026-03-01,Region C,Online,C02028,P027,Value,Budget,1,1,48.29,48.29,0.0946
2026-03-01,Region C,Store,C02056,P005,Premium,Regular,1,1,178.41,178.41,0.0898
2026-03-01,Region C,Store,C02061,P029,Value,Premium,1,2,68.58,34.29,0.0907
2026-03-01,Region C,Store,C02069,P023,Value,Premium,1,1,72.76,72.76,0.0735
2026-03-01,Region C,Online,C02075,P019,Standard,Premium,1,2,298.22,149.11,0.0839
2026-03-01,Region C,Online,C02075,P020,Standard,Premium,1,1,131.61,131.61,0.0807
2026-03-01,Region C,Store,C02077,P015,Standard,Budget,1,1,117.91,117.91,0.0517
2026-03-01,Region C,Online,C02084,P020,Standard,Regular,1,1,133.22,133.22,0.0695
2026-03-01,Region C,Store,C02084,P029,Value,Regular,1,1,34.34,34.34,0.0895
2026-03-01,Region C,Store,C02111,P017,Standard,Regular,1,1,127.67,127.67,0.0575
2026-03-01,Region C,Store,C02123,P030,Value,Regular,1,1,58.32,58.32,0.0908
2026-03-01,Region C,Online,C02124,P015,Standard,Regular,1,1,112.72,112.72,0.0934
2026-03-01,Region C,Store,C02126,P011,Standard,Regular,1,1,109.51,109.51,0.0647
2026-03-01,Region C,Store,C02131,P012,Standard,Budget,1,1,161.76,161.76,0.0633
2026-03-01,Region C,Store,C02132,P020,Standard,Premium,1,1,133.99,133.99,0.0641
2026-03-01,Region C,Store,C02137,P015,Standard,Premium,1,1,117.63,117.63,0.0539
2026-03-01,Region C,Store,C02147,P022,Standard,Regular,1,1,106.18,106.18,0.0803
2026-03-01,Region C,Online,C02147,P016,Standard,Regular,1,1,94.06,94.06,0.0843
2026-03-01,Region C,Online,C02154,P015,Standard,Premium,1,1,112.07,112.07,0.0987
2026-03-01,Region C,Online,C02163,P012,Standard,Regular,1,1,160.79,160.79,0.0689
2026-03-01,Region C,Store,C02163,P014,Standard,Regular,1,1,147.11,147.11,0.0935
2026-03-01,Region C,Online,C02163,P027,Value,Regular,1,1,48.64,48.64,0.0881
2026-03-01,Region C,Online,C02163,P006,Premium,Regular,1,1,323.16,323.16,0.0656
2026-03-01,Region C,Store,C02165,P024,Value,Regular,1,1,68.28,68.28,0.0855
2026-03-01,Region C,Online,C02172,P020,Standard,Regular,1,1,133.37,133.37,0.0684
2026-03-01,Region C,Online,C02182,P028,Value,Regular,1,1,29.08,29.08,0.0965
2026-03-01,Region C,Store,C02182,P023,Value,Regular,1,3,212.5,70.83,0.098
2026-03-01,Region C,Online,C02200,P020,Standard,Regular,1,2,259.34,129.67,0.0943
2026-03-01,Region C,Online,C02200,P018,Standard,Regular,1,1,80.86,80.86,0.064
2026-03-01,Region C,Store,C02206,P008,Premium,Regular,1,2,587.75,293.87,0.063
2026-03-01,Region C,Store,C02209,P027,Value,Premium,1,2,98.45,49.22,0.0772
2026-03-01,Region C,Online,C02209,P010,Premium,Premium,1,1,231.32,231.32,0.0984
2026-03-01,Region C,Online,C02222,P024,Value,Regular,1,1,67.32,67.32,0.0983
2026-03-01,Region C,Store,C02224,P022,Standard,Regular,1,2,213.23,106.61,0.0765
2026-03-01,Region C,Store,C02224,P018,Standard,Regular,1,1,80.09,80.09,0.0728
2026-03-01,Region C,Store,C02224,P028,Value,Regular,1,1,29.39,29.39,0.0869
2026-03-01,Region C,Online,C02230,P020,Standard,Regular,1,1,133.74,133.74,0.0659
2026-03-01,Region C,Store,C02233,P012,Standard,Regular,1,1,162.13,162.13,0.0611
2026-03-01,Region C,Online,C02238,P029,Value,Regular,1,1,35.23,35.23,0.0658
2026-03-01,Region C,Store,C02243,P029,Value,Premium,1,2,69.42,34.71,0.0795
2026-03-01,Region C,Store,C02248,P022,Standard,Budget,1,1,108.77,108.77,0.0578
2026-03-01,Region C,Online,C02249,P030,Value,Regular,1,1,59.57,59.57,0.0714
2026-03-01,Region C,Store,C02249,P018,Standard,Regular,1,1,81.6,81.6,0.0553
2026-03-01,Region C,Store,C02249,P016,Standard,Regular,1,1,95.72,95.72,0.0682
2026-03-01,Region C,Store,C02253,P018,Standard,Regular,1,1,81.1,81.1,0.0611
2026-03-01,Region C,Online,C02256,P009,Premium,Premium,1,1,188.74,188.74,0.0646
2026-03-01,Region C,Online,C02256,P010,Premium,Premium,1,1,234.98,234.98,0.0841
2026-03-01,Region C,Online,C02256,P004,Premium,Premium,1,1,281.54,281.54,0.057
2026-03-01,Region C,Store,C02256,P026,Value,Premium,1,1,37.35,37.35,0.06
2026-03-01,Region C,Store,C02256,P026,Value,Premium,1,1,37.22,37.22,0.0633
2026-03-01,Region C,Store,C02261,P016,Standard,Budget,1,2,186.9,93.45,0.0902
2026-03-01,Region C,Store,C02261,P021,Standard,Budget,1,2,285.11,142.56,0.0851
2026-03-01,Region C,Store,C02261,P017,Standard,Budget,1,1,128.57,128.57,0.0509
2026-03-01,Region C,Store,C02262,P011,Standard,Regular,1,1,108.84,108.84,0.0704
2026-03-01,Region C,Online,C02262,P014,Standard,Regular,1,1,148.91,148.91,0.0824
2026-03-01,Region C,Online,C02265,P013,Standard,Premium,1,1,136.32,136.32,0.0559
2026-03-01,Region C,Store,C02268,P005,Premium,Regular,1,1,184.68,184.68,0.0578
2026-03-01,Region C,Store,C02268,P011,Standard,Regular,1,1,106.73,106.73,0.0884
2026-03-01,Region C,Store,C02269,P021,Standard,Budget,1,1,145.73,145.73,0.0647
2026-03-01,Region C,Store,C02271,P029,Value,Regular,1,1,34.71,34.71,0.0796
2026-03-01,Region C,Online,C02273,P015,Standard,Premium,1,2,228.23,114.11,0.0823
2026-03-01,Region C,Store,C02283,P015,Standard,Premium,1,1,116.45,116.45,0.0635
2026-03-01,Region C,Online,C02286,P013,Standard,Premium,1,1,132.23,132.23,0.0842
2026-03-01,Region C,Store,C02291,P002,Premium,Budget,1,1,237.98,237.98,0.0653
2026-03-01,Region C,Online,C02293,P030,Value,Regular,1,1,57.95,57.95,0.0966
2026-03-01,Region C,Online,C02312,P018,Standard,Budget,1,1,79.64,79.64,0.078
2026-03-01,Region C,Store,C02315,P011,Standard,Regular,1,1,109.27,109.27,0.0667
2026-03-01,Region C,Store,C02316,P016,Standard,Regular,1,3,279.96,93.32,0.0915
2026-03-01,Region C,Online,C02320,P012,Standard,Regular,1,1,159.92,159.92,0.0739
2026-03-01,Region C,Online,C02328,P022,Standard,Budget,1,1,108.83,108.83,0.0573
2026-03-01,Region C,Online,C02328,P022,Standard,Budget,1,1,104.35,104.35,0.0961
2026-03-01,Region C,Online,C02335,P020,Standard,Premium,1,1,129.14,129.14,0.098
2026-03-01,Region C,Online,C02335,P023,Value,Premium,1,1,73.42,73.42,0.065
2026-03-01,Region C,Online,C02335,P011,Standard,Premium,1,1,108.54,108.54,0.0729
2026-03-01,Region C,Store,C02337,P012,Standard,Regular,1,1,161.14,161.14,0.0668
2026-03-01,Region C,Online,C02343,P006,Premium,Regular,1,1,321.37,321.37,0.0708
2026-03-01,Region C,Online,C02343,P020,Standard,Regular,1,1,134.67,134.67,0.0594
2026-03-01,Region C,Store,C02343,P028,Value,Regular,1,1,29.06,29.06,0.0974
2026-03-01,Region C,Online,C02348,P007,Premium,Regular,1,2,566.4,283.2,0.0846
2026-03-01,Region C,Online,C02349,P006,Premium,Regular,1,1,313.91,313.91,0.0924
2026-03-01,Region C,Store,C02357,P008,Premium,Budget,1,1,285.59,285.59,0.0894
2026-03-01,Region C,Online,C02362,P019,Standard,Regular,1,1,147.31,147.31,0.0949
2026-03-01,Region C,Store,C02374,P006,Premium,Budget,1,1,328.14,328.14,0.0512
2026-03-01,Region C,Online,C02387,P010,Premium,Regular,1,1,234.83,234.83,0.0847
2026-03-01,Region C,Online,C02398,P015,Standard,Budget,1,1,111.92,111.92,0.0999
2026-03-01,Region C,Store,C02406,P025,Value,Budget,1,1,65.21,65.21,0.0538
2026-03-01,Region C,Online,C02409,P011,Standard,Budget,1,1,110.61,110.61,0.0553
2026-03-01,Region C,Store,C02410,P015,Standard,Premium,1,1,115.86,115.86,0.0682
2026-03-01,Region C,Online,C02410,P022,Standard,Premium,1,1,108.08,108.08,0.0638
2026-03-01,Region C,Online,C02410,P023,Value,Premium,1,1,74.17,74.17,0.0556
2026-03-01,Region C,Online,C02418,P020,Standard,Premium,1,1,132.75,132.75,0.0728
2026-03-01,Region C,Store,C02425,P020,Standard,Regular,1,1,132.04,132.04,0.0778
2026-03-01,Region C,Store,C02432,P021,Standard,Regular,1,2,292.35,146.18,0.0618
2026-03-01,Region C,Store,C02438,P022,Standard,Regular,1,1,108.58,108.58,0.0595
2026-03-01,Region C,Store,C02440,P003,Premium,Regular,1,1,301.14,301.14,0.0761
2026-03-01,Region C,Online,C02442,P005,Premium,Premium,1,2,367.73,183.87,0.062
2026-03-01,Region C,Online,C02462,P020,Standard,Budget,1,1,134.71,134.71,0.0591
2026-03-01,Region C,Online,C02489,P012,Standard,Premium,1,1,159.67,159.67,0.0754
2026-03-01,Region C,Online,C02501,P011,Standard,Premium,1,1,106.27,106.27,0.0923
2026-03-01,Region C,Online,C02508,P010,Premium,Regular,1,1,235.38,235.38,0.0826
2026-03-01,Region C,Store,C02509,P023,Value,Premium,1,1,73.39,73.39,0.0655
2026-03-01,Region C,Store,C02511,P021,Standard,Regular,1,1,147.61,147.61,0.0526
2026-03-01,Region C,Store,C02517,P011,Standard,Premium,1,1,107.83,107.83,0.079
2026-03-01,Region C,Online,C02517,P012,Standard,Premium,1,1,156.25,156.25,0.0951
2026-03-01,Region C,Online,C02517,P015,Standard,Premium,1,2,226.8,113.4,0.088
2026-03-01,Region C,Store,C02517,P014,Standard,Premium,1,1,148.74,148.74,0.0834
2026-03-01,Region C,Store,C02523,P030,Value,Premium,1,1,60.72,60.72,0.0534
2026-03-01,Region C,Online,C02524,P011,Standard,Regular,1,1,109.23,109.23,0.0671
2026-03-01,Region C,Online,C02525,P011,Standard,Regular,1,2,218.22,109.11,0.0681
2026-03-01,Region C,Store,C02530,P024,Value,Regular,1,1,68.25,68.25,0.0858
2026-03-01,Region C,Online,C02556,P030,Value,Regular,1,1,58.84,58.84,0.0827
2026-03-01,Region C,Online,C02556,P021,Standard,Regular,1,1,146.1,146.1,0.0623
2026-03-01,Region C,Online,C02565,P021,Standard,Premium,1,1,144.26,144.26,0.0741
2026-03-01,Region C,Online,C02565,P002,Premium,Premium,1,1,240.27,240.27,0.0563
2026-03-01,Region C,Online,C02565,P026,Value,Premium,1,1,37.27,37.27,0.062
2026-03-01,Region C,Online,C02579,P011,Standard,Regular,1,1,106.59,106.59,0.0896
2026-03-01,Region C,Store,C02579,P012,Standard,Regular,1,2,317.88,158.94,0.0796
2026-03-01,Region C,Online,C02584,P018,Standard,Regular,1,2,158.95,79.47,0.0799
2026-03-01,Region C,Store,C02590,P017,Standard,Regular,1,1,126.8,126.8,0.0639
2026-03-01,Region C,Store,C02608,P017,Standard,Premium,1,2,247.67,123.84,0.0858
2026-03-01,Region C,Online,C02610,P027,Value,Premium,1,1,49.72,49.72,0.068
2026-03-01,Region C,Store,C02610,P014,Standard,Premium,1,1,152.17,152.17,0.0623
2026-03-01,Region C,Online,C02610,P008,Premium,Premium,1,1,291.18,291.18,0.0716
2026-03-01,Region C,Store,C02613,P028,Value,Budget,1,1,29.79,29.79,0.0744
2026-03-01,Region C,Store,C02613,P012,Standard,Budget,1,1,161.86,161.86,0.0627
2026-03-01,Region C,Online,C02613,P012,Standard,Budget,1,1,161.18,161.18,0.0666
2026-03-01,Region C,Online,C02613,P028,Value,Budget,1,1,30.06,30.06,0.0661
2026-03-01,Region C,Online,C02614,P023,Value,Regular,1,1,73.69,73.69,0.0617
2026-03-01,Region C,Online,C02617,P026,Value,Premium,1,2,72.84,36.42,0.0833
2026-03-01,Region C,Online,C02620,P015,Standard,Regular,1,1,114.29,114.29,0.0809
2026-03-01,Region C,Store,C02621,P013,Standard,Regular,1,2,270.93,135.47,0.0618
2026-03-01,Region C,Store,C02624,P020,Standard,Premium,1,2,257.72,128.86,0.0999
2026-03-01,Region C,Store,C02629,P011,Standard,Regular,1,1,108.23,108.23,0.0756
2026-03-01,Region C,Online,C02629,P023,Value,Regular,1,2,146.71,73.35,0.0659
2026-03-01,Region C,Online,C02629,P020,Standard,Regular,1,1,130.84,130.84,0.0861
2026-03-01,Region C,Store,C02632,P011,Standard,Premium,1,1,108.99,108.99,0.0691
2026-03-01,Region C,Online,C02634,P011,Standard,Premium,1,1,105.82,105.82,0.0961
2026-03-01,Region C,Store,C02638,P020,Standard,Regular,1,1,129.11,129.11,0.0982
2026-03-01,Region C,Online,C02638,P019,Standard,Regular,1,1,153.34,153.34,0.0579
